id,data,mes,hora,tipo_ocorrencia,regiao,prioridade,tempo_resposta_min,idade_vitima,status
1807,2025-04-15 11:32:05,Apr,11,Resgate em Altura,Zona Sul,Média,31,38,Concluído
1808,2025-09-01 11:32:05,Sep,11,Incêndio Florestal,Zona Oeste,Baixa,25,32,Concluído
1809,2025-06-13 11:32:05,Jun,11,Resgate em Altura,Zona Sul,Média,24,33,Concluído
1810,2025-06-08 11:32:05,Jun,11,APH - Mal Súbito,Zona Sul,Baixa,18,80,Concluído
1811,2025-09-02 11:32:05,Sep,11,Resgate em Altura,Zona Norte,Média,24,28,Concluído
1812,2025-02-09 11:32:05,Feb,11,APH - Mal Súbito,Região Metropolitana,Baixa,17,75,Concluído
1813,2025-04-28 11:32:05,Apr,11,Salvamento Aquático,Zona Sul,Média,26,61,Concluído
1814,2025-02-17 11:32:05,Feb,11,Vazamento de Gás,Região Metropolitana,Média,39,32,Concluído
1815,2025-11-14 11:32:05,Nov,11,Incêndio Florestal,Centro,Média,27,19,Concluído
1816,2025-10-11 11:32:05,Oct,11,Incêndio Florestal,Centro,Baixa,38,47,Concluído
1817,2025-01-10 11:32:05,Jan,11,Vazamento de Gás,Zona Oeste,Baixa,28,44,Concluído
1818,2025-05-30 11:32:05,May,11,APH - Mal Súbito,Zona Oeste,Baixa,33,66,Concluído
1819,2025-05-01 11:32:05,May,11,Vazamento de Gás,Zona Norte,Baixa,19,37,Cancelado
1820,2025-02-02 11:32:05,Feb,11,Resgate em Altura,Região Metropolitana,Média,26,45,Concluído
1821,2025-08-28 11:32:05,Aug,11,Acidente Veicular,Zona Oeste,Alta,8,46,Concluído
1822,2025-05-12 11:32:05,May,11,Salvamento Aquático,Região Metropolitana,Baixa,22,36,Concluído
1823,2025-10-02 11:32:05,Oct,11,Resgate em Altura,Zona Sul,Baixa,16,5,Em Andamento
1824,2025-11-01 11:32:05,Nov,11,Incêndio em Edifício,Zona Oeste,Alta,8,34,Concluído
1825,2025-07-30 11:32:05,Jul,11,Resgate em Altura,Zona Sul,Média,18,33,Concluído
1826,2025-01-06 11:32:05,Jan,11,Salvamento Aquático,Zona Norte,Média,22,22,Concluído
1827,2024-12-21 11:32:05,Dec,11,Incêndio em Edifício,Centro,Alta,13,45,Concluído
1828,2025-04-27 11:32:05,Apr,11,Acidente Veicular,Centro,Alta,10,36,Concluído
1829,2025-08-09 11:32:05,Aug,11,Incêndio Florestal,Centro,Média,30,37,Concluído
1830,2025-10-13 11:32:05,Oct,11,Resgate em Altura,Zona Oeste,Baixa,39,42,Concluído
1831,2025-07-19 11:32:05,Jul,11,Incêndio em Edifício,Região Metropolitana,Média,23,1,Concluído
1832,2025-11-10 11:32:05,Nov,11,Incêndio Florestal,Zona Oeste,Baixa,18,59,Concluído
1833,2025-09-15 11:32:05,Sep,11,Incêndio Florestal,Região Metropolitana,Baixa,36,40,Cancelado
1834,2025-05-18 11:32:05,May,11,Vazamento de Gás,Região Metropolitana,Média,41,48,Concluído
1835,2024-12-16 11:32:05,Dec,11,Resgate em Altura,Centro,Média,30,55,Concluído
1836,2025-08-16 11:32:05,Aug,11,Vazamento de Gás,Centro,Baixa,19,68,Em Andamento
1837,2025-07-09 11:32:05,Jul,11,Acidente Veicular,Zona Sul,Média,38,20,Concluído
1838,2025-02-04 11:32:05,Feb,11,Vazamento de Gás,Zona Norte,Média,13,40,Concluído
1839,2025-02-08 11:32:05,Feb,11,Resgate em Altura,Zona Norte,Média,35,33,Concluído
1840,2025-03-01 11:32:05,Mar,11,Vazamento de Gás,Zona Oeste,Média,22,31,Concluído
1841,2025-02-20 11:32:05,Feb,11,Salvamento Aquático,Centro,Baixa,22,63,Concluído
1842,2025-05-01 11:32:05,May,11,APH - Mal Súbito,Zona Oeste,Baixa,29,78,Concluído
1843,2025-06-23 11:32:05,Jun,11,Acidente Veicular,Região Metropolitana,Alta,8,18,Concluído
1844,2025-03-26 11:32:05,Mar,11,Vazamento de Gás,Zona Oeste,Baixa,33,42,Concluído
1845,2025-05-05 11:32:05,May,11,Acidente Veicular,Zona Oeste,Média,22,48,Concluído
1846,2025-09-04 11:32:05,Sep,11,Incêndio em Edifício,Zona Sul,Alta,10,41,Concluído
1847,2025-03-02 11:32:05,Mar,11,Incêndio Florestal,Zona Norte,Baixa,12,59,Concluído
1848,2025-04-20 11:32:05,Apr,11,APH - Mal Súbito,Centro,Baixa,35,70,Concluído
1849,2025-07-28 11:32:05,Jul,11,Resgate em Altura,Região Metropolitana,Baixa,28,20,Cancelado
1850,2025-03-11 11:32:05,Mar,11,Incêndio em Edifício,Zona Norte,Alta,11,41,Concluído
1851,2025-02-21 11:32:05,Feb,11,Vazamento de Gás,Zona Norte,Baixa,18,35,Concluído
1852,2025-06-11 11:32:05,Jun,11,Salvamento Aquático,Zona Norte,Baixa,37,17,Concluído
1853,2025-01-31 11:32:05,Jan,11,Acidente Veicular,Zona Norte,Alta,10,34,Concluído
1854,2025-02-05 11:32:05,Feb,11,Incêndio em Edifício,Zona Oeste,Alta,8,59,Concluído
1855,2025-10-20 11:32:05,Oct,11,Resgate em Altura,Região Metropolitana,Média,15,40,Em Andamento
1856,2025-11-18 11:32:05,Nov,11,Vazamento de Gás,Zona Norte,Baixa,36,46,Em Andamento
1857,2025-10-18 11:32:05,Oct,11,Resgate em Altura,Região Metropolitana,Média,24,33,Concluído
1858,2025-02-11 11:32:05,Feb,11,Incêndio em Edifício,Região Metropolitana,Média,21,25,Concluído
1859,2025-04-13 11:32:05,Apr,11,Vazamento de Gás,Zona Norte,Baixa,12,16,Concluído
1860,2025-11-23 11:32:05,Nov,11,APH - Mal Súbito,Zona Norte,Média,11,57,Concluído
1861,2025-05-23 11:32:05,May,11,Incêndio em Edifício,Zona Norte,Média,25,10,Concluído
1862,2025-12-02 11:32:05,Dec,11,Acidente Veicular,Zona Norte,Alta,7,46,Concluído
1863,2025-03-02 11:32:05,Mar,11,Vazamento de Gás,Zona Oeste,Média,32,27,Concluído
1864,2025-06-14 11:32:05,Jun,11,Acidente Veicular,Região Metropolitana,Alta,8,12,Concluído
1865,2025-07-05 11:32:05,Jul,11,APH - Mal Súbito,Zona Oeste,Média,8,83,Concluído
1866,2025-06-06 11:32:05,Jun,11,APH - Mal Súbito,Zona Norte,Baixa,26,73,Concluído
1867,2025-04-26 11:32:05,Apr,11,Salvamento Aquático,Centro,Média,40,13,Concluído
1868,2025-04-20 11:32:05,Apr,11,Vazamento de Gás,Zona Norte,Média,35,27,Concluído
1869,2025-08-27 11:32:05,Aug,11,Resgate em Altura,Centro,Baixa,24,47,Concluído
1870,2025-06-10 11:32:05,Jun,11,APH - Mal Súbito,Zona Oeste,Média,28,56,Concluído
1871,2025-05-25 11:32:05,May,11,Resgate em Altura,Zona Norte,Alta,9,39,Concluído
1872,2025-08-17 11:32:05,Aug,11,Resgate em Altura,Região Metropolitana,Média,6,49,Concluído
1873,2025-03-29 11:32:05,Mar,11,Acidente Veicular,Região Metropolitana,Alta,9,36,Concluído
1874,2025-09-28 11:32:05,Sep,11,Vazamento de Gás,Região Metropolitana,Média,34,21,Concluído
1875,2025-09-23 11:32:05,Sep,11,Incêndio em Edifício,Zona Norte,Média,15,38,Concluído
1876,2025-06-15 11:32:05,Jun,11,Resgate em Altura,Zona Norte,Média,14,21,Concluído
1877,2025-01-18 11:32:05,Jan,11,Incêndio em Edifício,Centro,Alta,8,41,Concluído
1878,2024-12-31 11:32:05,Dec,11,Acidente Veicular,Zona Sul,Alta,8,36,Concluído
1879,2025-10-05 11:32:05,Oct,11,Incêndio em Edifício,Zona Sul,Alta,3,18,Concluído
1880,2025-06-02 11:32:05,Jun,11,Resgate em Altura,Centro,Alta,8,10,Concluído
1881,2025-02-17 11:32:05,Feb,11,Resgate em Altura,Centro,Baixa,19,52,Concluído
1882,2025-05-01 11:32:05,May,11,Incêndio em Edifício,Zona Norte,Alta,8,58,Concluído
1883,2025-08-15 11:32:05,Aug,11,APH - Mal Súbito,Zona Oeste,Média,29,55,Cancelado
1884,2025-08-14 11:32:05,Aug,11,Incêndio em Edifício,Centro,Baixa,29,7,Concluído
1885,2025-01-20 11:32:05,Jan,11,Incêndio em Edifício,Zona Norte,Média,18,50,Concluído
1886,2025-08-11 11:32:05,Aug,11,Resgate em Altura,Região Metropolitana,Média,30,49,Concluído
1887,2025-08-23 11:32:05,Aug,11,Incêndio em Edifício,Zona Norte,Média,15,25,Concluído
1888,2025-07-22 11:32:05,Jul,11,Vazamento de Gás,Zona Norte,Baixa,18,51,Concluído
1889,2025-08-13 11:32:05,Aug,11,Resgate em Altura,Zona Oeste,Média,25,36,Concluído
1890,2025-06-27 11:32:05,Jun,11,Salvamento Aquático,Zona Norte,Alta,10,20,Concluído
1891,2025-04-28 11:32:05,Apr,11,Salvamento Aquático,Região Metropolitana,Baixa,5,27,Concluído
1892,2025-08-27 11:32:05,Aug,11,Incêndio Florestal,Zona Sul,Média,33,50,Concluído
1893,2025-03-23 11:32:05,Mar,11,APH - Mal Súbito,Região Metropolitana,Baixa,17,59,Cancelado
1894,2025-10-07 11:32:05,Oct,11,Incêndio em Edifício,Centro,Alta,13,26,Concluído
1895,2025-02-07 11:32:05,Feb,11,Resgate em Altura,Zona Oeste,Baixa,1,24,Concluído
1896,2025-01-02 11:32:05,Jan,11,Salvamento Aquático,Zona Norte,Baixa,23,56,Concluído
1897,2025-06-30 11:32:05,Jun,11,Salvamento Aquático,Zona Oeste,Baixa,42,10,Concluído
1898,2025-02-23 11:32:05,Feb,11,Incêndio Florestal,Centro,Baixa,10,23,Concluído
1899,2025-11-16 11:32:05,Nov,11,Acidente Veicular,Zona Norte,Alta,11,49,Concluído
1900,2025-08-30 11:32:05,Aug,11,Salvamento Aquático,Zona Oeste,Alta,8,29,Concluído
1901,2025-08-22 11:32:05,Aug,11,Vazamento de Gás,Região Metropolitana,Baixa,24,31,Concluído
1902,2025-03-26 11:32:05,Mar,11,APH - Mal Súbito,Zona Norte,Média,23,47,Concluído
1903,2025-11-24 11:32:05,Nov,11,Acidente Veicular,Zona Sul,Alta,11,38,Concluído
1904,2025-08-23 11:32:05,Aug,11,Resgate em Altura,Zona Sul,Baixa,24,52,Concluído
1905,2024-12-31 11:32:05,Dec,11,Vazamento de Gás,Região Metropolitana,Média,16,21,Em Andamento
1906,2025-09-20 11:32:05,Sep,11,Vazamento de Gás,Zona Sul,Média,13,1,Concluído
1907,2025-10-25 11:32:05,Oct,11,Vazamento de Gás,Zona Norte,Baixa,28,33,Concluído
1908,2025-07-24 11:32:05,Jul,11,Salvamento Aquático,Zona Sul,Média,26,33,Concluído
1909,2025-06-08 11:32:05,Jun,11,Acidente Veicular,Zona Sul,Alta,8,29,Concluído
1910,2025-09-21 11:32:05,Sep,11,APH - Mal Súbito,Zona Sul,Baixa,25,57,Concluído
1911,2025-04-06 11:32:05,Apr,11,Acidente Veicular,Zona Sul,Alta,7,25,Cancelado
1912,2025-01-16 11:32:05,Jan,11,Vazamento de Gás,Região Metropolitana,Baixa,37,36,Concluído
1913,2025-05-03 11:32:05,May,11,Resgate em Altura,Zona Oeste,Média,35,4,Concluído
1914,2025-06-29 11:32:05,Jun,11,Vazamento de Gás,Zona Oeste,Média,24,46,Concluído
1915,2025-05-16 11:32:05,May,11,Resgate em Altura,Zona Norte,Baixa,19,65,Concluído
1916,2025-10-21 11:32:05,Oct,11,APH - Mal Súbito,Zona Sul,Baixa,25,84,Concluído
1917,2025-07-11 11:32:05,Jul,11,Salvamento Aquático,Centro,Baixa,8,45,Concluído
1918,2025-05-12 11:32:05,May,11,Vazamento de Gás,Zona Oeste,Média,12,31,Concluído
1919,2025-02-13 11:32:05,Feb,11,Incêndio em Edifício,Zona Norte,Baixa,18,35,Concluído
1920,2024-12-15 11:32:05,Dec,11,Salvamento Aquático,Zona Norte,Baixa,16,40,Concluído
1921,2025-03-18 11:32:05,Mar,11,Salvamento Aquático,Zona Norte,Média,20,24,Concluído
1922,2025-10-22 11:32:05,Oct,11,Vazamento de Gás,Região Metropolitana,Baixa,38,61,Concluído
1923,2025-01-27 11:32:05,Jan,11,Vazamento de Gás,Região Metropolitana,Baixa,14,29,Concluído
1924,2025-10-25 11:32:05,Oct,11,Salvamento Aquático,Zona Sul,Baixa,12,36,Cancelado
1925,2025-05-06 11:32:05,May,11,Resgate em Altura,Zona Norte,Baixa,27,51,Concluído
1926,2025-08-24 11:32:05,Aug,11,Resgate em Altura,Centro,Alta,9,42,Concluído
1927,2025-03-12 11:32:05,Mar,11,Vazamento de Gás,Centro,Média,28,33,Em Andamento
1928,2025-06-14 11:32:05,Jun,11,APH - Mal Súbito,Zona Sul,Baixa,30,47,Concluído
1929,2025-06-26 11:32:05,Jun,11,Vazamento de Gás,Centro,Baixa,22,37,Em Andamento
1930,2025-11-17 11:32:05,Nov,11,APH - Mal Súbito,Zona Oeste,Baixa,26,63,Concluído
1931,2025-06-30 11:32:05,Jun,11,Vazamento de Gás,Zona Oeste,Baixa,33,47,Concluído
1932,2025-06-11 11:32:05,Jun,11,Incêndio em Edifício,Centro,Alta,8,54,Concluído
1933,2025-08-03 11:32:05,Aug,11,APH - Mal Súbito,Zona Norte,Baixa,56,64,Concluído
1934,2025-06-14 11:32:05,Jun,11,Incêndio em Edifício,Zona Norte,Baixa,8,34,Em Andamento
1935,2024-12-29 11:32:05,Dec,11,Acidente Veicular,Zona Oeste,Baixa,34,17,Concluído
1936,2025-07-22 11:32:05,Jul,11,Vazamento de Gás,Zona Oeste,Média,27,19,Concluído
1937,2025-10-22 11:32:05,Oct,11,Resgate em Altura,Zona Oeste,Baixa,20,33,Concluído
1938,2025-04-19 11:32:05,Apr,11,Incêndio Florestal,Centro,Baixa,24,22,Concluído
1939,2025-08-04 11:32:05,Aug,11,APH - Mal Súbito,Zona Oeste,Média,25,56,Concluído
1940,2025-02-17 11:32:05,Feb,11,Salvamento Aquático,Zona Sul,Média,26,21,Concluído
1941,2025-11-29 11:32:05,Nov,11,Resgate em Altura,Zona Oeste,Alta,13,3,Concluído
1942,2025-08-02 11:32:05,Aug,11,Vazamento de Gás,Região Metropolitana,Baixa,15,22,Concluído
1943,2025-09-14 11:32:05,Sep,11,Vazamento de Gás,Região Metropolitana,Baixa,18,42,Concluído
1944,2025-06-29 11:32:05,Jun,11,Resgate em Altura,Zona Sul,Alta,11,69,Concluído
1945,2025-06-22 11:32:05,Jun,11,Incêndio Florestal,Zona Norte,Baixa,21,56,Em Andamento
1946,2025-10-24 11:32:05,Oct,11,Resgate em Altura,Centro,Baixa,18,38,Concluído
1947,2025-06-29 11:32:05,Jun,11,Acidente Veicular,Zona Norte,Média,14,47,Concluído
1948,2025-08-07 11:32:05,Aug,11,Salvamento Aquático,Zona Sul,Média,20,57,Concluído
1949,2025-11-09 11:32:05,Nov,11,Incêndio em Edifício,Região Metropolitana,Média,33,47,Concluído
1950,2025-08-07 11:32:05,Aug,11,Incêndio Florestal,Região Metropolitana,Média,22,27,Em Andamento
1951,2025-02-06 11:32:05,Feb,11,APH - Mal Súbito,Região Metropolitana,Baixa,19,70,Concluído
1952,2025-06-28 11:32:05,Jun,11,Incêndio em Edifício,Zona Oeste,Alta,13,31,Concluído
1953,2025-06-12 11:32:05,Jun,11,Incêndio em Edifício,Centro,Baixa,39,62,Concluído
1954,2025-01-26 11:32:05,Jan,11,Incêndio Florestal,Zona Oeste,Baixa,22,45,Concluído
1955,2025-04-06 11:32:05,Apr,11,Vazamento de Gás,Zona Norte,Média,11,53,Concluído
1956,2025-09-18 11:32:05,Sep,11,Resgate em Altura,Região Metropolitana,Baixa,39,54,Concluído
1957,2025-12-04 11:32:05,Dec,11,Vazamento de Gás,Zona Oeste,Baixa,43,38,Concluído
1958,2025-06-19 11:32:05,Jun,11,Vazamento de Gás,Zona Norte,Baixa,28,52,Em Andamento
1959,2025-02-19 11:32:05,Feb,11,Incêndio Florestal,Zona Sul,Baixa,23,55,Concluído
1960,2025-04-08 11:32:05,Apr,11,Acidente Veicular,Região Metropolitana,Média,25,15,Concluído
1961,2025-07-16 11:32:05,Jul,11,Acidente Veicular,Zona Norte,Média,39,28,Concluído
1962,2025-05-01 11:32:05,May,11,Vazamento de Gás,Região Metropolitana,Baixa,39,52,Concluído
1963,2025-07-28 11:32:05,Jul,11,Salvamento Aquático,Zona Norte,Baixa,36,2,Concluído
1964,2025-07-25 11:32:05,Jul,11,Acidente Veicular,Zona Norte,Baixa,31,1,Concluído
1965,2025-09-18 11:32:05,Sep,11,Vazamento de Gás,Região Metropolitana,Alta,13,16,Em Andamento
1966,2025-02-13 11:32:05,Feb,11,Acidente Veicular,Zona Norte,Baixa,14,31,Concluído
1967,2025-03-04 11:32:05,Mar,11,Salvamento Aquático,Zona Sul,Média,28,59,Concluído
1968,2025-05-13 11:32:05,May,11,Incêndio em Edifício,Zona Sul,Alta,8,38,Concluído
1969,2025-02-18 11:32:05,Feb,11,Incêndio Florestal,Centro,Baixa,42,53,Concluído
1970,2025-11-12 11:32:05,Nov,11,Vazamento de Gás,Zona Norte,Baixa,31,30,Concluído
1971,2025-10-26 11:32:05,Oct,11,Vazamento de Gás,Zona Norte,Baixa,29,16,Concluído
1972,2025-10-08 11:32:05,Oct,11,Incêndio Florestal,Zona Norte,Alta,11,12,Concluído
1973,2025-07-04 11:32:05,Jul,11,Incêndio em Edifício,Zona Sul,Média,33,43,Em Andamento
1974,2025-08-26 11:32:05,Aug,11,Incêndio em Edifício,Zona Norte,Média,1,48,Concluído
1975,2025-05-27 11:32:05,May,11,APH - Mal Súbito,Zona Sul,Baixa,27,86,Em Andamento
1976,2025-01-12 11:32:05,Jan,11,Resgate em Altura,Zona Norte,Média,30,61,Concluído
1977,2025-07-09 11:32:05,Jul,11,Acidente Veicular,Zona Sul,Média,24,16,Concluído
1978,2025-08-20 11:32:05,Aug,11,Acidente Veicular,Região Metropolitana,Alta,8,25,Concluído
1979,2025-05-01 11:32:05,May,11,Resgate em Altura,Região Metropolitana,Média,16,18,Concluído
1980,2025-01-11 11:32:05,Jan,11,Acidente Veicular,Zona Norte,Média,41,54,Cancelado
1981,2025-05-24 11:32:05,May,11,Acidente Veicular,Região Metropolitana,Média,25,27,Concluído
1982,2025-02-01 11:32:05,Feb,11,Incêndio em Edifício,Zona Sul,Baixa,18,16,Concluído
1983,2025-02-26 11:32:05,Feb,11,Incêndio Florestal,Zona Oeste,Média,39,24,Em Andamento
1984,2025-08-31 11:32:05,Aug,11,Salvamento Aquático,Região Metropolitana,Baixa,27,31,Concluído
1985,2025-01-07 11:32:05,Jan,11,Resgate em Altura,Zona Sul,Média,15,50,Concluído
1986,2025-06-06 11:32:05,Jun,11,Incêndio Florestal,Centro,Média,30,45,Concluído
1987,2025-02-05 11:32:05,Feb,11,Salvamento Aquático,Zona Sul,Média,30,57,Cancelado
1988,2025-12-07 11:32:05,Dec,11,Vazamento de Gás,Centro,Média,32,42,Concluído
1989,2025-06-08 11:32:05,Jun,11,APH - Mal Súbito,Zona Sul,Baixa,11,82,Concluído
1990,2025-02-08 11:32:05,Feb,11,Salvamento Aquático,Região Metropolitana,Baixa,26,11,Concluído
1991,2025-10-21 11:32:05,Oct,11,Salvamento Aquático,Região Metropolitana,Média,36,82,Concluído
1992,2025-08-13 11:32:05,Aug,11,Incêndio em Edifício,Zona Norte,Baixa,19,35,Concluído
1993,2024-12-31 11:32:05,Dec,11,Salvamento Aquático,Zona Oeste,Média,13,21,Concluído
1994,2024-12-24 11:32:05,Dec,11,Resgate em Altura,Zona Norte,Média,17,36,Concluído
1995,2025-04-28 11:32:05,Apr,11,APH - Mal Súbito,Centro,Alta,13,64,Cancelado
1996,2025-05-25 11:32:05,May,11,Resgate em Altura,Zona Oeste,Alta,12,27,Concluído
1997,2025-04-15 11:32:05,Apr,11,Acidente Veicular,Zona Norte,Alta,13,25,Concluído
1998,2025-11-18 11:32:05,Nov,11,Incêndio Florestal,Zona Norte,Média,30,27,Concluído
1999,2025-09-08 11:32:05,Sep,11,Vazamento de Gás,Centro,Média,31,52,Concluído
2000,2025-10-23 11:32:05,Oct,11,Salvamento Aquático,Zona Sul,Média,13,41,Concluído
2001,2025-07-21 11:32:05,Jul,11,Salvamento Aquático,Centro,Média,25,23,Concluído
2002,2025-04-06 11:32:05,Apr,11,APH - Mal Súbito,Zona Oeste,Baixa,23,58,Concluído
2003,2025-02-27 11:32:05,Feb,11,Incêndio em Edifício,Zona Norte,Média,21,12,Concluído
2004,2024-12-19 11:32:05,Dec,11,Vazamento de Gás,Zona Norte,Média,31,24,Concluído
2005,2025-10-03 11:32:05,Oct,11,APH - Mal Súbito,Zona Sul,Baixa,26,66,Concluído
2006,2025-04-11 11:32:05,Apr,11,APH - Mal Súbito,Zona Sul,Alta,11,58,Concluído
2007,2025-04-14 11:32:05,Apr,11,Acidente Veicular,Zona Oeste,Média,21,28,Concluído
2008,2025-08-17 11:32:05,Aug,11,Salvamento Aquático,Zona Sul,Média,1,44,Concluído
2009,2025-12-01 11:32:05,Dec,11,APH - Mal Súbito,Zona Sul,Baixa,21,47,Cancelado
2010,2025-08-05 11:32:05,Aug,11,APH - Mal Súbito,Centro,Média,39,52,Concluído
2011,2025-08-16 11:32:05,Aug,11,Acidente Veicular,Zona Norte,Baixa,17,40,Concluído
2012,2025-08-08 11:32:05,Aug,11,APH - Mal Súbito,Região Metropolitana,Baixa,11,45,Concluído
2013,2025-09-06 11:32:05,Sep,11,Incêndio Florestal,Centro,Baixa,24,52,Concluído
2014,2025-04-27 11:32:05,Apr,11,Vazamento de Gás,Zona Norte,Baixa,31,54,Concluído
2015,2025-03-21 11:32:05,Mar,11,APH - Mal Súbito,Zona Oeste,Baixa,28,69,Concluído
2016,2025-04-29 11:32:05,Apr,11,Resgate em Altura,Zona Oeste,Baixa,15,27,Concluído
2017,2025-08-02 11:32:05,Aug,11,APH - Mal Súbito,Centro,Baixa,20,90,Concluído
2018,2025-09-11 11:32:05,Sep,11,Salvamento Aquático,Zona Sul,Média,11,20,Concluído
2019,2025-06-03 11:32:05,Jun,11,Incêndio em Edifício,Zona Oeste,Alta,6,31,Concluído
2020,2025-02-21 11:32:05,Feb,11,Vazamento de Gás,Zona Oeste,Média,25,11,Concluído
2021,2025-08-16 11:32:05,Aug,11,Incêndio em Edifício,Centro,Alta,5,41,Concluído
2022,2025-08-10 11:32:05,Aug,11,Salvamento Aquático,Zona Oeste,Baixa,10,47,Concluído
2023,2025-02-10 11:32:05,Feb,11,APH - Mal Súbito,Região Metropolitana,Média,18,82,Concluído
2024,2025-02-19 11:32:05,Feb,11,Incêndio Florestal,Região Metropolitana,Média,13,40,Concluído
2025,2025-04-14 11:32:05,Apr,11,Salvamento Aquático,Zona Norte,Baixa,29,55,Concluído
2026,2025-09-15 11:32:05,Sep,11,Incêndio em Edifício,Zona Oeste,Média,25,32,Concluído
2027,2025-02-07 11:32:05,Feb,11,Incêndio em Edifício,Zona Norte,Baixa,43,16,Concluído
2028,2025-07-29 11:32:05,Jul,11,Incêndio Florestal,Centro,Média,20,33,Concluído
2029,2025-08-19 11:32:05,Aug,11,Salvamento Aquático,Zona Norte,Baixa,33,35,Concluído
2030,2024-12-29 11:32:05,Dec,11,Vazamento de Gás,Zona Norte,Média,15,66,Concluído
2031,2025-05-09 11:32:05,May,11,APH - Mal Súbito,Região Metropolitana,Média,30,62,Concluído
2032,2025-11-27 11:32:05,Nov,11,Incêndio em Edifício,Centro,Alta,11,22,Concluído
2033,2025-05-17 11:32:05,May,11,Salvamento Aquático,Centro,Baixa,42,38,Em Andamento
2034,2025-10-30 11:32:05,Oct,11,Vazamento de Gás,Zona Sul,Baixa,28,63,Concluído
2035,2025-01-05 11:32:05,Jan,11,Vazamento de Gás,Zona Norte,Média,19,26,Concluído
2036,2025-09-15 11:32:05,Sep,11,Incêndio em Edifício,Zona Sul,Alta,11,31,Em Andamento
2037,2025-07-02 11:32:05,Jul,11,Incêndio Florestal,Zona Norte,Média,38,20,Em Andamento
2038,2025-01-22 11:32:05,Jan,11,Salvamento Aquático,Zona Sul,Baixa,31,28,Concluído
2039,2025-12-05 11:32:05,Dec,11,Incêndio em Edifício,Zona Sul,Alta,7,59,Concluído
2040,2024-12-21 11:32:05,Dec,11,Acidente Veicular,Centro,Média,15,22,Concluído
2041,2025-09-20 11:32:05,Sep,11,Acidente Veicular,Zona Sul,Baixa,24,24,Concluído
2042,2025-02-06 11:32:05,Feb,11,Resgate em Altura,Zona Sul,Baixa,12,16,Concluído
2043,2025-09-05 11:32:05,Sep,11,APH - Mal Súbito,Região Metropolitana,Baixa,25,53,Concluído
2044,2025-11-07 11:32:05,Nov,11,Salvamento Aquático,Zona Norte,Média,21,22,Concluído
2045,2025-10-31 11:32:05,Oct,11,Incêndio em Edifício,Zona Oeste,Alta,11,2,Concluído
2046,2025-07-20 11:32:05,Jul,11,Incêndio em Edifício,Região Metropolitana,Média,13,24,Concluído
2047,2025-11-05 11:32:05,Nov,11,Salvamento Aquático,Região Metropolitana,Média,35,30,Em Andamento
2048,2025-12-09 11:32:05,Dec,11,Salvamento Aquático,Zona Oeste,Média,14,17,Concluído
2049,2025-02-02 11:32:05,Feb,11,Acidente Veicular,Zona Oeste,Média,15,24,Concluído
2050,2025-11-24 11:32:05,Nov,11,Incêndio em Edifício,Centro,Média,23,42,Concluído
2051,2025-11-05 11:32:05,Nov,11,Incêndio em Edifício,Centro,Alta,9,40,Concluído
2052,2025-06-28 11:32:05,Jun,11,Incêndio Florestal,Zona Oeste,Baixa,8,38,Concluído
2053,2025-01-13 11:32:05,Jan,11,Vazamento de Gás,Centro,Baixa,41,36,Concluído
2054,2025-07-02 11:32:05,Jul,11,APH - Mal Súbito,Zona Oeste,Média,16,77,Concluído
2055,2025-06-25 11:32:05,Jun,11,Acidente Veicular,Zona Norte,Alta,7,37,Concluído
2056,2025-01-10 11:32:05,Jan,11,Acidente Veicular,Região Metropolitana,Média,42,48,Em Andamento
2057,2025-10-16 11:32:05,Oct,11,Salvamento Aquático,Centro,Baixa,22,46,Concluído
2058,2025-06-14 11:32:05,Jun,11,Resgate em Altura,Zona Sul,Baixa,27,41,Concluído
2059,2025-09-19 11:32:05,Sep,11,Acidente Veicular,Centro,Média,29,36,Concluído
